# Observation File: observation.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: evaporation cumulation [m3/d]
# Region: surface domain
# Reduction: integral
# Variable: surface-evaporative_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: discharge cumulation [mol/d]
# Region: surface outlet
# Reduction: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface-subsurface exchange cumulation [mol/d]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: thaw depth [m]
# Region: surface domain
# Reduction: average
# Variable: surface-thaw_depth
# Number of Vectors: 1
# =============================================================================
"time [d]" "evaporation cumulation [m3/d]" "discharge cumulation [mol/d]" "surface-subsurface exchange cumulation [mol/d]" "thaw depth [m]"
0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
1.000000000000e+00 -1.325574557392e-03 6.561858199712e+07 9.548845143979e+07 0.000000000000e+00
2.000000000000e+00 -7.034625585056e-03 4.188452119703e+07 5.145586564329e+07 0.000000000000e+00
3.000000000000e+00 -8.513911968103e-03 3.146460486725e+07 4.016918581390e+07 0.000000000000e+00
4.000000000000e+00 -5.269393825789e-03 2.357780604227e+07 3.211412324298e+07 0.000000000000e+00
5.000000000000e+00 -3.552422361462e-02 1.811730026281e+07 2.586619296544e+07 0.000000000000e+00
6.000000000000e+00 -3.714255172660e-02 1.395432715274e+07 2.087557159210e+07 0.000000000000e+00
7.000000000000e+00 -7.516302009478e-03 9.597213979309e+06 1.685035351198e+07 0.000000000000e+00
8.000000000000e+00 -2.802580679726e-02 6.887858422813e+06 1.365774061261e+07 0.000000000000e+00
9.000000000000e+00 -3.046045072579e-02 4.460772813930e+06 1.108505185160e+07 0.000000000000e+00
1.000000000000e+01 -1.837202883483e-02 2.177105250505e+06 9.027038219444e+06 0.000000000000e+00
1.100000000000e+01 -2.406180574493e-02 1.568805505287e+06 7.361488177000e+06 0.000000000000e+00
1.200000000000e+01 -2.217964052712e-02 1.451394854456e+06 6.059472959141e+06 0.000000000000e+00
1.300000000000e+01 -1.910888193521e-02 1.315018120376e+06 5.010023490965e+06 0.000000000000e+00
1.400000000000e+01 -1.486805420599e-02 1.176311495800e+06 4.191072048162e+06 0.000000000000e+00
1.500000000000e+01 -9.649923065817e-03 1.031087626317e+06 3.516397302092e+06 0.000000000000e+00
1.600000000000e+01 -3.150444953049e-03 8.884874583907e+05 3.005511977508e+06 0.000000000000e+00
1.700000000000e+01 -2.857320643690e-04 7.971410839120e+05 2.580066940294e+06 0.000000000000e+00
1.800000000000e+01 -1.515946367331e-02 8.166790999975e+05 2.219271457054e+06 0.000000000000e+00
1.900000000000e+01 -4.991895894615e-02 8.374386361888e+05 1.964472285712e+06 0.000000000000e+00
2.000000000000e+01 -6.172163592808e-02 8.249338330394e+05 1.774884504200e+06 0.000000000000e+00
2.100000000000e+01 -1.503707919525e-01 8.464661292851e+05 1.614924397139e+06 0.000000000000e+00
2.200000000000e+01 -1.272542148324e-01 7.976870425174e+05 1.505158839804e+06 0.000000000000e+00
2.300000000000e+01 -7.359078401999e-03 5.740709242313e+05 1.411213562920e+06 0.000000000000e+00
2.400000000000e+01 -3.634930313664e-03 4.292262901299e+05 1.299381243574e+06 0.000000000000e+00
2.500000000000e+01 -9.610018344440e-03 3.856288147724e+05 1.194543192053e+06 0.000000000000e+00
2.600000000000e+01 -1.406494653891e-02 4.099548804623e+05 1.110193954072e+06 0.000000000000e+00
2.700000000000e+01 -1.134073333403e-02 4.533102770677e+05 1.055294862867e+06 0.000000000000e+00
2.800000000000e+01 -2.180845639732e-02 4.529755123371e+05 1.016272691012e+06 0.000000000000e+00
2.900000000000e+01 -2.203513849508e-02 3.971004168929e+05 9.799586068989e+05 0.000000000000e+00
3.000000000000e+01 -8.883661977158e-03 2.800143027651e+05 9.368093585143e+05 0.000000000000e+00
3.100000000000e+01 -7.009770332153e-03 2.264532400678e+05 8.859797752669e+05 0.000000000000e+00
3.200000000000e+01 -2.845313637992e-02 2.529666654763e+05 8.431667921388e+05 0.000000000000e+00
3.300000000000e+01 -6.304650791161e-02 2.891743053355e+05 8.085708987053e+05 0.000000000000e+00
3.400000000000e+01 -4.385759878625e-02 2.763568729225e+05 7.817691890804e+05 0.000000000000e+00
3.500000000000e+01 -3.973725352603e-02 2.701510533044e+05 7.538144193001e+05 0.000000000000e+00
3.600000000000e+01 -8.116301717162e-02 3.165989680356e+05 7.305785719029e+05 0.000000000000e+00
3.700000000000e+01 -1.553978805208e-01 3.414924869123e+05 7.077459276644e+05 0.000000000000e+00
3.800000000000e+01 -1.015981025595e-01 2.853397700368e+05 6.859307018229e+05 0.000000000000e+00
3.900000000000e+01 -3.237957257427e-02 1.981865607222e+05 6.522915125599e+05 0.000000000000e+00
4.000000000000e+01 -6.209867107329e-02 2.187313148281e+05 6.223185935888e+05 0.000000000000e+00
4.100000000000e+01 -4.309047302275e-02 2.226076351680e+05 5.960786737284e+05 0.000000000000e+00
4.200000000000e+01 -3.007671165213e-02 1.957902535579e+05 5.703624453133e+05 0.000000000000e+00
4.300000000000e+01 -5.208271545827e-02 1.873341000759e+05 5.475501914484e+05 0.000000000000e+00
4.400000000000e+01 -4.361361313429e-02 1.378420402541e+05 5.250892164832e+05 0.000000000000e+00
4.500000000000e+01 -2.250515557133e-02 6.071272387532e+04 5.031100378146e+05 0.000000000000e+00
4.600000000000e+01 -2.475354606954e-02 1.998150847841e+04 4.832238292988e+05 0.000000000000e+00
4.700000000000e+01 -4.515764227268e-02 1.726604211314e+04 4.684752450039e+05 0.000000000000e+00
4.800000000000e+01 -2.056423301277e-02 0.000000000000e+00 4.554448083704e+05 0.000000000000e+00
4.900000000000e+01 -3.416410006345e-04 0.000000000000e+00 4.412692174730e+05 0.000000000000e+00
5.000000000000e+01 -1.950514672618e-02 0.000000000000e+00 4.325997005859e+05 0.000000000000e+00
5.100000000000e+01 -4.845291494863e-02 0.000000000000e+00 4.284356113349e+05 0.000000000000e+00
5.200000000000e+01 -3.068351712375e-02 0.000000000000e+00 4.237907574759e+05 0.000000000000e+00
5.300000000000e+01 -2.265117522228e-02 0.000000000000e+00 4.207138432399e+05 0.000000000000e+00
5.400000000000e+01 -1.602592636214e-01 0.000000000000e+00 4.202798515890e+05 0.000000000000e+00
5.500000000000e+01 5.587182097696e-04 0.000000000000e+00 4.129745251377e+05 0.000000000000e+00
5.600000000000e+01 -5.646677259914e-02 0.000000000000e+00 4.098403438323e+05 0.000000000000e+00
5.700000000000e+01 -1.437697588214e-03 0.000000000000e+00 4.037948741239e+05 0.000000000000e+00
5.800000000000e+01 2.565756923154e-03 0.000000000000e+00 3.983722408411e+05 0.000000000000e+00
5.900000000000e+01 7.716631723381e-04 0.000000000000e+00 3.941193689631e+05 0.000000000000e+00
6.000000000000e+01 1.616603849900e-03 0.000000000000e+00 3.927375028022e+05 0.000000000000e+00
6.100000000000e+01 -1.001203306252e-01 0.000000000000e+00 3.947540588349e+05 0.000000000000e+00
6.200000000000e+01 -1.334355025933e-01 0.000000000000e+00 3.951254632457e+05 0.000000000000e+00
6.300000000000e+01 -8.583263148586e-02 0.000000000000e+00 3.938297466643e+05 0.000000000000e+00
6.400000000000e+01 -1.873198994484e-01 0.000000000000e+00 3.917393189971e+05 0.000000000000e+00
6.500000000000e+01 -1.937389352543e-01 0.000000000000e+00 3.876544188416e+05 0.000000000000e+00
6.600000000000e+01 -3.392269624558e-02 0.000000000000e+00 3.823038309740e+05 0.000000000000e+00
6.700000000000e+01 -1.174214979363e-01 0.000000000000e+00 3.781572704047e+05 0.000000000000e+00
6.800000000000e+01 2.592726969960e-03 0.000000000000e+00 3.725802441635e+05 0.000000000000e+00
6.900000000000e+01 -1.529257831841e-02 0.000000000000e+00 3.691991537894e+05 0.000000000000e+00
7.000000000000e+01 1.429272945291e-02 0.000000000000e+00 3.655673267258e+05 0.000000000000e+00
7.100000000000e+01 7.797229810162e-03 0.000000000000e+00 3.638286509704e+05 0.000000000000e+00
7.200000000000e+01 2.089625358678e-02 0.000000000000e+00 3.619189845672e+05 0.000000000000e+00
7.300000000000e+01 2.597509685769e-02 0.000000000000e+00 3.607870946837e+05 0.000000000000e+00
7.400000000000e+01 3.803638149131e-02 0.000000000000e+00 3.600663448987e+05 0.000000000000e+00
7.500000000000e+01 2.673673729620e-02 0.000000000000e+00 3.615188237058e+05 0.000000000000e+00
7.600000000000e+01 4.152106435408e-02 0.000000000000e+00 3.621596534789e+05 0.000000000000e+00
7.700000000000e+01 3.919335913241e-02 0.000000000000e+00 3.634366553130e+05 0.000000000000e+00
7.800000000000e+01 3.656234682289e-02 0.000000000000e+00 3.655420869059e+05 0.000000000000e+00
7.900000000000e+01 4.304059879073e-02 0.000000000000e+00 3.678701783640e+05 0.000000000000e+00
8.000000000000e+01 -2.451327801252e-02 0.000000000000e+00 3.719329448144e+05 0.000000000000e+00
8.100000000000e+01 5.231051314980e-02 0.000000000000e+00 3.702912155222e+05 0.000000000000e+00
8.200000000000e+01 5.354715307835e-02 0.000000000000e+00 3.661653838666e+05 0.000000000000e+00
8.300000000000e+01 7.892916581931e-02 0.000000000000e+00 3.626493730473e+05 0.000000000000e+00
8.400000000000e+01 -1.822337833432e-01 0.000000000000e+00 3.598419193799e+05 0.000000000000e+00
8.500000000000e+01 -1.618530328635e-01 0.000000000000e+00 3.552107237495e+05 0.000000000000e+00
8.600000000000e+01 -1.263731823563e-01 0.000000000000e+00 3.505062038339e+05 0.000000000000e+00
8.700000000000e+01 -7.072972493053e-02 0.000000000000e+00 3.459749608217e+05 0.000000000000e+00
8.800000000000e+01 -8.186442897753e-02 0.000000000000e+00 3.416532839183e+05 0.000000000000e+00
8.900000000000e+01 8.732430625994e-02 0.000000000000e+00 3.372006229970e+05 0.000000000000e+00
9.000000000000e+01 -1.493048390891e-01 0.000000000000e+00 3.331857111338e+05 0.000000000000e+00
9.100000000000e+01 -1.537703994539e-01 0.000000000000e+00 3.295815629516e+05 0.000000000000e+00
9.200000000000e+01 -1.654523659863e-02 0.000000000000e+00 3.255276636319e+05 0.000000000000e+00
9.300000000000e+01 4.236518856881e-01 0.000000000000e+00 3.205331047813e+05 0.000000000000e+00
9.400000000000e+01 -1.766804437964e-01 0.000000000000e+00 3.164229345155e+05 0.000000000000e+00
9.500000000000e+01 -1.228504733207e-01 0.000000000000e+00 3.127062814547e+05 0.000000000000e+00
9.600000000000e+01 -1.462272285622e-01 0.000000000000e+00 3.094066475011e+05 0.000000000000e+00
9.700000000000e+01 -8.848004549516e-02 0.000000000000e+00 3.068002019883e+05 0.000000000000e+00
9.800000000000e+01 7.916564584924e-01 0.000000000000e+00 3.049210802809e+05 0.000000000000e+00
9.900000000000e+01 -5.983758505287e-02 0.000000000000e+00 3.031572487307e+05 0.000000000000e+00
1.000000000000e+02 1.302810353604e+00 0.000000000000e+00 3.018560099848e+05 0.000000000000e+00
1.010000000000e+02 2.391482076004e-01 0.000000000000e+00 3.004496962638e+05 0.000000000000e+00
1.020000000000e+02 -9.045360678948e-02 0.000000000000e+00 2.989368345149e+05 0.000000000000e+00
1.030000000000e+02 -4.793323904085e-02 0.000000000000e+00 2.980221418032e+05 0.000000000000e+00
1.040000000000e+02 2.392726639978e-01 0.000000000000e+00 2.976229299230e+05 0.000000000000e+00
1.050000000000e+02 2.846692072919e+00 0.000000000000e+00 2.959960307420e+05 0.000000000000e+00
1.060000000000e+02 3.557320047100e+00 0.000000000000e+00 2.941547748524e+05 0.000000000000e+00
1.070000000000e+02 3.066388239015e+00 0.000000000000e+00 2.931087585050e+05 0.000000000000e+00
1.080000000000e+02 3.430968992020e+00 0.000000000000e+00 2.920986244513e+05 0.000000000000e+00
1.090000000000e+02 2.637059622129e-02 0.000000000000e+00 2.908943722890e+05 0.000000000000e+00
1.100000000000e+02 -1.945222032399e-01 0.000000000000e+00 2.896218872966e+05 0.000000000000e+00
1.110000000000e+02 9.955431156969e-01 0.000000000000e+00 2.888395117001e+05 0.000000000000e+00
1.120000000000e+02 -2.917383990965e-01 0.000000000000e+00 2.879979985034e+05 0.000000000000e+00
1.130000000000e+02 8.156705580001e+00 0.000000000000e+00 2.869209911763e+05 0.000000000000e+00
1.140000000000e+02 3.017217603382e+00 0.000000000000e+00 2.867111597428e+05 0.000000000000e+00
1.150000000000e+02 8.371942908685e-02 0.000000000000e+00 2.863323367417e+05 0.000000000000e+00
1.160000000000e+02 5.650839643566e-01 0.000000000000e+00 2.866985675812e+05 0.000000000000e+00
1.170000000000e+02 -3.066708485148e-01 0.000000000000e+00 2.870304487850e+05 0.000000000000e+00
1.180000000000e+02 -4.625371865122e-01 0.000000000000e+00 2.869825984353e+05 0.000000000000e+00
1.190000000000e+02 2.823476624363e-01 0.000000000000e+00 2.874104003167e+05 0.000000000000e+00
1.200000000000e+02 1.492904471333e+00 0.000000000000e+00 2.875026686866e+05 0.000000000000e+00
1.210000000000e+02 2.334592510696e+00 0.000000000000e+00 2.877322225375e+05 0.000000000000e+00
1.220000000000e+02 2.020549614491e+00 0.000000000000e+00 2.885417946647e+05 0.000000000000e+00
1.230000000000e+02 5.493422020382e+00 0.000000000000e+00 2.899337497885e+05 0.000000000000e+00
1.240000000000e+02 6.017289795411e+00 0.000000000000e+00 2.913231613701e+05 0.000000000000e+00
1.250000000000e+02 1.391787232252e+01 4.505021323169e+04 2.923820429259e+05 0.000000000000e+00
1.260000000000e+02 9.859443231502e+00 1.086294494477e+05 2.937105721164e+05 0.000000000000e+00
1.270000000000e+02 4.783143611088e+00 1.104362454394e+05 2.941854241371e+05 0.000000000000e+00
1.280000000000e+02 3.154491973963e+00 1.252223353014e+05 2.943961458858e+05 0.000000000000e+00
1.290000000000e+02 5.209648823460e+00 1.481291190555e+05 2.951544967111e+05 0.000000000000e+00
1.300000000000e+02 8.656466334235e+00 3.069968460165e+05 2.966950254652e+05 0.000000000000e+00
1.310000000000e+02 2.191028921982e+01 3.247697818063e+05 2.990296305662e+05 0.000000000000e+00
1.320000000000e+02 1.814056764684e+01 7.707718808183e+05 3.044278799339e+05 0.000000000000e+00
1.330000000000e+02 1.281958574031e+00 1.369338711260e+06 -5.824014176596e+06 0.000000000000e+00
1.340000000000e+02 1.199241945989e+00 3.297117774770e+06 -1.350750009776e+07 0.000000000000e+00
1.350000000000e+02 1.304288560418e+00 6.796151244324e+06 -6.032753722331e+06 0.000000000000e+00
1.360000000000e+02 3.098041076795e+00 7.949784613956e+06 -4.207960339741e+06 0.000000000000e+00
1.370000000000e+02 2.247198953715e+00 1.006106758273e+07 -3.959781616360e+06 0.000000000000e+00
1.380000000000e+02 -5.202762999742e-01 1.198424427184e+07 -3.456783131038e+06 0.000000000000e+00
1.390000000000e+02 4.601277834752e-01 1.448348953129e+07 -3.039773354755e+06 1.000000000000e-03
1.400000000000e+02 2.613393768246e+00 1.215311029302e+07 -1.000288832036e+06 2.000000000000e-03
1.410000000000e+02 4.864425467097e+00 5.692515889255e+06 -1.502875419392e+05 3.000000000000e-03
1.420000000000e+02 3.822303365170e+00 4.687192323968e+06 -1.541471539777e+04 5.000000000001e-03
1.430000000000e+02 3.404502316402e+00 7.307718194628e+06 3.664458952551e+05 8.000000000001e-03
1.440000000000e+02 3.880630617588e+00 1.216118847942e+07 4.821719748590e+05 9.000000000002e-03
1.450000000000e+02 6.487268680106e+00 1.948415477459e+07 1.275146208554e+06 1.700000000000e-02
1.460000000000e+02 1.569367575868e+01 1.995355352391e+07 1.790986313705e+06 3.800000000000e-02
1.470000000000e+02 4.226318408680e+01 4.981386989613e+06 2.014724455445e+06 6.500000000000e-02
1.480000000000e+02 5.725871875907e+01 2.893670828285e+06 1.517612341416e+06 8.300000000000e-02
1.490000000000e+02 8.155478109094e+01 2.407665871302e+06 1.194844708680e+06 8.900000000000e-02
1.500000000000e+02 8.704500823020e+01 1.933491994041e+06 9.431188663894e+05 9.200000000000e-02
1.510000000000e+02 5.483261462249e+01 2.086900319481e+06 -4.048429641392e+06 9.800000000000e-02
1.520000000000e+02 3.000242548550e+01 2.289168447182e+06 -5.667466071885e+06 1.020000000000e-01
1.530000000000e+02 5.380670477869e+01 2.097815594524e+06 -8.986489600092e+05 1.030000000000e-01
1.540000000000e+02 6.053574220698e+01 2.105077228939e+06 1.011140569762e+06 1.070000000000e-01
1.550000000000e+02 6.711801306083e+01 2.261005819920e+06 9.283136097429e+05 1.190000000000e-01
1.560000000000e+02 7.570876990009e+01 2.340232492340e+06 7.982708251825e+05 1.230000000000e-01
1.570000000000e+02 5.338969636476e+01 1.993565664112e+06 -1.111339615552e+06 1.360000000000e-01
1.580000000000e+02 4.077278262467e+01 1.817491400956e+06 -4.141359871331e+06 1.380000000000e-01
1.590000000000e+02 5.117930992420e+01 1.771319425264e+06 -1.987866906230e+06 1.390000000000e-01
1.600000000000e+02 5.630700812225e+01 9.192325817448e+05 6.715691577098e+05 1.390000000000e-01
1.610000000000e+02 5.165566749685e+01 1.561737565324e+06 5.774391736584e+05 1.410000000000e-01
1.620000000000e+02 6.394999679559e+01 2.145279175229e+06 4.847218043615e+05 1.550000000000e-01
1.630000000000e+02 5.323018677887e+01 1.788758383785e+06 -2.814460045788e+06 1.570000000000e-01
1.640000000000e+02 2.026775022559e+01 1.685431899889e+06 -1.548209328508e+07 1.580000000000e-01
1.650000000000e+02 -3.827634539321e-01 2.089695633327e+06 -1.622868160354e+07 1.600000000000e-01
1.660000000000e+02 3.885082558881e+01 2.738163895427e+06 -3.484170778941e+06 1.690000000000e-01
1.670000000000e+02 5.952966959370e+01 2.351414350501e+06 7.367456174702e+05 1.740000000000e-01
1.680000000000e+02 8.042127075040e+01 2.065980832107e+06 -3.176855214025e+05 1.760000000000e-01
1.690000000000e+02 7.073040609208e+01 2.161631763202e+06 -1.540538936018e+06 1.770000000000e-01
1.700000000000e+02 4.436507106285e+01 2.155799654994e+06 -2.801400038329e+06 1.890000000000e-01
1.710000000000e+02 5.715586254037e+01 1.884558996758e+06 -2.539274620278e+06 1.920000000000e-01
1.720000000000e+02 2.278772619169e+01 1.015123591001e+06 -2.778187419697e+06 0.000000000000e+00
1.730000000000e+02 1.214027812449e+00 1.016795577182e+06 -1.521776243260e+05 0.000000000000e+00
1.740000000000e+02 1.567329236841e+00 9.143337036799e+05 1.036339000607e+06 9.400000000000e-02
1.750000000000e+02 1.414460575542e+01 8.470262001755e+05 9.832347852338e+05 1.650000000000e-01
1.760000000000e+02 4.942684681145e+01 1.532682826027e+06 -7.790449218159e+05 1.780000000000e-01
1.770000000000e+02 8.785352775582e+01 2.304706625828e+06 7.657996123324e+05 1.920000000000e-01
1.780000000000e+02 7.699223368862e+01 2.107046521628e+06 6.635763412201e+05 1.930000000000e-01
1.790000000000e+02 5.135786370099e+01 2.117758025510e+06 -3.811931123832e+06 2.040000000000e-01
1.800000000000e+02 3.915428381346e+01 2.483335591348e+06 -7.930829567313e+06 2.110000000000e-01
1.810000000000e+02 5.407495510942e+01 2.742275425816e+06 -3.923378699099e+06 2.130000000000e-01
1.820000000000e+02 5.619753636516e+01 2.507777869858e+06 -7.722774396130e+05 2.290000000000e-01
1.830000000000e+02 7.708037223181e+01 2.248236285605e+06 -1.442497020973e+05 2.300000000000e-01
1.840000000000e+02 7.404023336311e+01 2.066167834142e+06 6.206991153671e+05 2.310000000000e-01
1.850000000000e+02 6.230276367376e+01 1.913259928256e+06 8.732440261874e+04 2.470000000000e-01
1.860000000000e+02 7.388522459187e+01 1.683372295951e+06 6.441599808670e+04 2.480000000000e-01
1.870000000000e+02 5.728685160811e+01 1.554044094499e+06 3.621237049200e+05 2.490000000000e-01
1.880000000000e+02 3.673634586044e+01 1.478480344858e+06 -1.487884146816e+06 2.500000000000e-01
1.890000000000e+02 2.916793382575e+01 1.505631619926e+06 -5.389289356932e+06 2.520000000000e-01
1.900000000000e+02 3.005113230962e+01 1.759716743717e+06 -6.860875353483e+06 2.660000000000e-01
1.910000000000e+02 6.293677676026e+01 1.295834742254e+06 -2.803719011768e+06 2.680000000000e-01
1.920000000000e+02 7.081599088977e+01 4.542533536248e+05 -2.966683972071e+06 2.700000000000e-01
1.930000000000e+02 3.764097231616e+01 8.181738615278e+05 -5.666881592341e+06 2.720000000000e-01
1.940000000000e+02 5.863775116016e+01 6.659156068605e+05 -2.407537211839e+06 2.730000000000e-01
1.950000000000e+02 5.900872950009e+01 2.818465196880e+05 2.905533515556e+05 2.740000000000e-01
1.960000000000e+02 5.394071159541e+01 1.565740975842e+05 1.471681557429e+05 2.760000000000e-01
1.970000000000e+02 5.183799009849e+01 8.694228568106e+04 9.732246325578e+04 2.810000000001e-01
1.980000000000e+02 6.541837938203e+01 4.049880328742e+04 2.792822934335e+04 2.940000000002e-01
1.990000000000e+02 7.388426315666e+01 0.000000000000e+00 -3.054347372687e+03 2.960000000003e-01
2.000000000000e+02 6.533565882220e+01 0.000000000000e+00 0.000000000000e+00 3.100000000016e-01
2.010000000000e+02 6.247549691519e+01 0.000000000000e+00 0.000000000000e+00 3.154716881881e-01
2.020000000000e+02 5.077738395268e+01 0.000000000000e+00 0.000000000000e+00 3.167075322813e-01
2.030000000000e+02 5.227298465289e+01 0.000000000000e+00 0.000000000000e+00 3.214150645608e-01
2.040000000000e+02 4.961298507243e+01 0.000000000000e+00 0.000000000000e+00 3.374810377722e-01
2.050000000000e+02 4.492487851476e+01 0.000000000000e+00 0.000000000000e+00 3.384810377722e-01
2.060000000000e+02 5.033804868212e+01 0.000000000000e+00 0.000000000000e+00 3.384810377722e-01
2.070000000000e+02 4.098402877389e+01 0.000000000000e+00 -2.884136104274e+06 3.384810377722e-01
2.080000000000e+02 1.697945910852e+01 0.000000000000e+00 -5.182759677988e+06 3.384810377722e-01
2.090000000000e+02 1.295159162320e+01 1.978829169920e+05 -3.517408483276e+06 3.394810377722e-01
2.100000000000e+02 1.811748401536e+01 2.540305479865e+05 -3.427129297431e+06 3.417527940426e-01
2.110000000000e+02 2.970161800681e+01 1.391311519423e+05 -1.874735384489e+06 3.394810377722e-01
2.120000000000e+02 1.994962825186e+01 1.599805464532e+05 -1.892688900340e+06 3.417527940426e-01
