# Observation File: observation.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: evaporation cumulation [m3/d]
# Region: surface domain
# Reduction: integral
# Variable: surface-evaporative_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: discharge cumulation [mol/d]
# Region: surface outlet
# Reduction: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface-subsurface exchange cumulation [mol/d]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: thaw depth [m]
# Region: surface domain
# Reduction: average
# Variable: surface-thaw_depth
# Number of Vectors: 1
# =============================================================================
"time [d]" "evaporation cumulation [m3/d]" "discharge cumulation [mol/d]" "surface-subsurface exchange cumulation [mol/d]" "thaw depth [m]"
1.050000000000e+02 6.014439948801e+00 1.479611379126e+05 5.723478003588e+05 0.000000000000e+00
1.060000000000e+02 7.893736317265e+00 3.389894229084e+04 5.694293938257e+05 0.000000000000e+00
1.070000000000e+02 8.593706396120e+00 6.465389499913e+04 5.623290629873e+05 0.000000000000e+00
1.080000000000e+02 9.326201923058e+00 1.104153225452e+05 5.616555114285e+05 0.000000000000e+00
1.090000000000e+02 4.430916383543e+00 1.930604263442e+05 5.629919559754e+05 0.000000000000e+00
1.100000000000e+02 4.119586712785e-01 2.793458793625e+05 5.680429854164e+05 0.000000000000e+00
1.110000000000e+02 1.608113090758e+00 2.692807898380e+05 5.717532241722e+05 0.000000000000e+00
1.120000000000e+02 1.407341354419e+00 3.154507667936e+05 5.776887549088e+05 0.000000000000e+00
1.130000000000e+02 6.956655319949e+00 2.778634447740e+05 5.833719347157e+05 0.000000000000e+00
1.140000000000e+02 1.197114477789e+01 2.263419580233e+05 5.817101978227e+05 0.000000000000e+00
1.150000000000e+02 4.128203853804e+00 3.389253118008e+05 5.843150426295e+05 0.000000000000e+00
1.160000000000e+02 2.099276051812e+00 4.139040949404e+05 5.900190790093e+05 0.000000000000e+00
1.170000000000e+02 1.453822470702e+00 4.862103410912e+05 5.983056002993e+05 0.000000000000e+00
1.180000000000e+02 2.103088360117e-01 5.172203669931e+05 6.053819677824e+05 0.000000000000e+00
1.190000000000e+02 9.280338597212e-01 5.166582134609e+05 6.088845760865e+05 0.000000000000e+00
1.200000000000e+02 4.104066436165e+00 4.811750358055e+05 6.117003721395e+05 0.000000000000e+00
1.210000000000e+02 7.238765716006e+00 4.403256860618e+05 6.106766651335e+05 0.000000000000e+00
1.220000000000e+02 6.785549336443e+00 4.645034264417e+05 6.090628539650e+05 0.000000000000e+00
1.230000000000e+02 9.529100676686e+00 5.076249335509e+05 6.104366972854e+05 0.000000000000e+00
1.240000000000e+02 1.385260060686e+01 5.400807125421e+05 6.141197676389e+05 0.000000000000e+00
1.250000000000e+02 1.356631308146e+01 5.308315245555e+05 6.167735940880e+05 0.000000000000e+00
1.260000000000e+02 9.067827357660e+00 4.989550533185e+05 6.156744228611e+05 0.000000000000e+00
1.270000000000e+02 4.885730332466e+00 4.827575754534e+05 6.121178417847e+05 0.000000000000e+00
1.280000000000e+02 2.975754324159e+00 4.848982201059e+05 6.073494863672e+05 0.000000000000e+00
1.290000000000e+02 5.155261194948e+00 5.032612363968e+05 6.045125395594e+05 0.000000000000e+00
1.300000000000e+02 8.570487303610e+00 6.584490329533e+05 6.045779664551e+05 0.000000000000e+00
1.310000000000e+02 2.203784676723e+01 6.808855786031e+05 6.084771772929e+05 0.000000000000e+00
1.320000000000e+02 1.759520342442e+01 1.117560112947e+06 6.205313293028e+05 0.000000000000e+00
1.330000000000e+02 1.288781640296e+00 1.737257768479e+06 -4.980319669917e+06 0.000000000000e+00
1.340000000000e+02 1.274147830329e+00 2.492126683096e+06 -1.255106819154e+07 0.000000000000e+00
1.350000000000e+02 1.320383208386e+00 3.646230680035e+06 -8.641761846143e+06 0.000000000000e+00
1.360000000000e+02 3.050316841777e+00 5.771329284043e+06 -7.350130192054e+06 0.000000000000e+00
1.370000000000e+02 2.221689702376e+00 8.698792889044e+06 -6.845114480241e+06 0.000000000000e+00
1.380000000000e+02 -5.216817812532e-01 1.097166333053e+07 -5.895370910743e+06 0.000000000000e+00
1.390000000000e+02 3.733084441788e-01 1.342739394568e+07 -5.207259347604e+06 1.000000000000e-03
1.400000000000e+02 2.434364062680e+00 1.161730606854e+07 -2.219487615473e+06 2.000000000000e-03
1.410000000000e+02 4.185637771862e+00 6.156018606052e+06 -4.090297573027e+05 2.000000000000e-03
1.420000000000e+02 2.477506063101e+00 5.252162003580e+06 -5.567737185734e+05 3.000000000000e-03
1.430000000000e+02 9.181455599843e-01 7.423408011790e+06 -1.367562025692e+06 4.000000000001e-03
1.440000000000e+02 7.641870243646e-01 1.151283403410e+07 -1.668836234318e+06 7.000000000001e-03
1.450000000000e+02 2.806175548689e+00 1.966526977446e+07 1.340621520163e+06 1.600000000000e-02
1.460000000000e+02 1.164123053275e+01 2.172149499267e+07 1.998412868171e+06 3.200000000000e-02
1.470000000000e+02 3.033686756716e+01 9.008343658310e+06 2.253945851393e+06 6.100000000000e-02
1.480000000000e+02 4.742009399309e+01 5.485049226692e+06 2.361107237893e+06 7.700000000000e-02
1.490000000000e+02 7.078197584928e+01 4.484035569943e+06 2.033243441423e+06 8.300000000000e-02
1.500000000000e+02 7.561822994428e+01 3.615380917590e+06 1.578545590433e+06 8.600000000000e-02
1.510000000000e+02 4.654575968530e+01 3.709300411072e+06 -3.233410054150e+06 9.200000000000e-02
1.520000000000e+02 2.489076060822e+01 3.568364867364e+06 -4.980498088994e+06 9.600000000000e-02
1.530000000000e+02 4.427521091950e+01 3.764052204190e+06 -3.444584789609e+05 9.900000000001e-02
1.540000000000e+02 5.174340207906e+01 2.831927192232e+06 1.504818346837e+06 1.060000000000e-01
1.550000000000e+02 5.911254098938e+01 2.815325289015e+06 1.457457302874e+06 1.150000000000e-01
1.560000000000e+02 6.696420343182e+01 2.794335650207e+06 1.236371949875e+06 1.220000000000e-01
1.570000000000e+02 4.716284847243e+01 2.428823648074e+06 -6.728761431861e+05 1.330000000000e-01
1.580000000000e+02 3.524969992615e+01 2.330524210202e+06 -3.618236930589e+06 1.360000000000e-01
1.590000000000e+02 4.450543357395e+01 2.334345805667e+06 -1.599420599723e+06 1.390000000000e-01
1.600000000000e+02 4.968199853993e+01 1.257738827137e+06 1.090018657862e+06 1.370000000000e-01
1.610000000000e+02 4.531205985783e+01 1.952552687563e+06 9.641143241555e+05 1.400000000000e-01
1.620000000000e+02 5.613788224498e+01 2.610930134153e+06 9.175496392886e+05 1.520000000000e-01
1.630000000000e+02 4.632073853730e+01 2.270248801066e+06 -2.344570585538e+06 1.560000000000e-01
1.640000000000e+02 1.705680438756e+01 2.335365909242e+06 -1.477594743273e+07 1.580000000000e-01
1.650000000000e+02 -3.458656894550e-01 3.221131437411e+06 -1.510083244091e+07 1.610000000000e-01
1.660000000000e+02 3.480797149039e+01 3.961109906935e+06 -2.206869690064e+06 1.690000000000e-01
1.670000000000e+02 5.075976691499e+01 3.485577310362e+06 1.864106964899e+06 1.750000000000e-01
1.680000000000e+02 6.592048130065e+01 3.148186084308e+06 7.546795436404e+05 1.780000000000e-01
1.690000000000e+02 5.929815338830e+01 3.109964222435e+06 -6.024083995276e+05 1.790000000000e-01
1.700000000000e+02 3.844701888070e+01 3.016443439000e+06 -1.961172247155e+06 1.900000000000e-01
1.710000000000e+02 4.654747880701e+01 2.693168865314e+06 -1.726668509461e+06 1.940000000000e-01
1.720000000000e+02 1.888014334926e+01 1.741552977526e+06 -2.089626648457e+06 0.000000000000e+00
1.730000000000e+02 7.864661483694e-01 1.669451510705e+06 4.629326797638e+05 0.000000000000e+00
1.740000000000e+02 1.396906804452e+00 1.529440412817e+06 1.639675670931e+06 3.700000000001e-02
1.750000000000e+02 9.421302640101e+00 1.410547298676e+06 1.536767658913e+06 1.770000000000e-01
1.760000000000e+02 4.050249105853e+01 2.081291132212e+06 -2.199427301731e+05 1.810000000000e-01
1.770000000000e+02 7.115556385038e+01 2.819442419524e+06 1.277368993604e+06 1.930000000000e-01
1.780000000000e+02 6.203159715703e+01 2.500267775615e+06 1.047987350508e+06 1.960000000000e-01
1.790000000000e+02 4.299310042538e+01 2.528590472810e+06 -3.385389903857e+06 2.040000000000e-01
1.800000000000e+02 3.448196542002e+01 2.890551153961e+06 -7.533509359230e+06 2.130000000000e-01
1.810000000000e+02 4.717536407641e+01 3.209543113775e+06 -3.555980635394e+06 2.170000000000e-01
